2025-04-10 10:35:37,074 - INFO - Model compiled
2025-04-10 10:35:37,074 - INFO - Data loaded
2025-04-10 10:39:34,390 - INFO - Model compiled
2025-04-10 10:39:34,404 - INFO - Data loaded
2025-04-10 10:40:07,926 - INFO - Model compiled
2025-04-10 10:40:07,926 - INFO - Data loaded
2025-04-10 10:40:46,004 - INFO - Model compiled
2025-04-10 10:40:46,004 - INFO - Data loaded
2025-04-10 10:42:16,037 - INFO - Model compiled
2025-04-10 10:42:16,037 - INFO - Data loaded
2025-04-10 10:45:52,169 - INFO - Model compiled
2025-04-10 10:45:52,171 - INFO - Data loaded
2025-04-10 10:46:41,413 - INFO - Model compiled
2025-04-10 10:46:41,413 - INFO - Data loaded
2025-04-10 10:46:43,510 - INFO - Training started
2025-04-10 11:53:07,275 - INFO - Epoch: 136, Train Loss: 0.96, Val Loss: 0.95
2025-04-10 11:53:40,093 - INFO - Epoch: 137, Train Loss: 0.96, Val Loss: 0.95
2025-04-10 11:54:12,061 - INFO - Epoch: 138, Train Loss: 0.95, Val Loss: 0.96
2025-04-10 11:54:22,513 - INFO - Epoch: 139, Train Loss: 0.95, Val Loss: 0.95
2025-04-10 11:54:34,569 - INFO - Epoch: 140, Train Loss: 0.95, Val Loss: 0.95
2025-04-10 11:55:06,246 - INFO - Epoch: 141, Train Loss: 0.95, Val Loss: 0.95
2025-04-10 11:55:16,716 - INFO - Epoch: 142, Train Loss: 0.95, Val Loss: 0.95
2025-04-10 11:55:50,303 - INFO - Epoch: 143, Train Loss: 0.95, Val Loss: 0.94
2025-04-10 11:56:20,623 - INFO - Epoch: 144, Train Loss: 0.95, Val Loss: 0.95
2025-04-10 11:56:28,274 - INFO - Epoch: 145, Train Loss: 0.94, Val Loss: 0.94
2025-04-10 11:56:57,003 - INFO - Epoch: 146, Train Loss: 0.94, Val Loss: 0.95
2025-04-10 11:57:04,442 - INFO - Epoch: 147, Train Loss: 0.94, Val Loss: 0.94
2025-04-10 11:57:12,097 - INFO - Epoch: 148, Train Loss: 0.94, Val Loss: 0.95
2025-04-10 11:57:19,421 - INFO - Epoch: 149, Train Loss: 0.94, Val Loss: 0.94
2025-04-10 11:57:27,342 - INFO - Epoch: 150, Train Loss: 0.94, Val Loss: 0.94
2025-04-10 11:57:34,737 - INFO - Epoch: 151, Train Loss: 0.93, Val Loss: 0.93
2025-04-10 11:58:02,424 - INFO - Epoch: 152, Train Loss: 0.93, Val Loss: 0.93
2025-04-10 11:58:37,629 - INFO - Epoch: 153, Train Loss: 0.93, Val Loss: 0.93
2025-04-10 11:59:13,224 - INFO - Epoch: 154, Train Loss: 0.93, Val Loss: 0.93
2025-04-10 11:59:24,168 - INFO - Epoch: 155, Train Loss: 0.93, Val Loss: 0.93
2025-04-10 11:59:35,727 - INFO - Epoch: 156, Train Loss: 0.93, Val Loss: 0.93
2025-04-10 11:59:46,912 - INFO - Epoch: 157, Train Loss: 0.93, Val Loss: 0.92
2025-04-10 12:00:18,523 - INFO - Epoch: 158, Train Loss: 0.93, Val Loss: 0.93
2025-04-10 12:00:27,942 - INFO - Epoch: 159, Train Loss: 0.92, Val Loss: 0.92
2025-04-10 12:00:59,193 - INFO - Epoch: 160, Train Loss: 0.92, Val Loss: 0.93
2025-04-10 12:01:08,756 - INFO - Epoch: 161, Train Loss: 0.92, Val Loss: 0.92
2025-04-10 12:01:18,663 - INFO - Epoch: 162, Train Loss: 0.92, Val Loss: 0.92
2025-04-10 12:01:28,475 - INFO - Epoch: 163, Train Loss: 0.92, Val Loss: 0.92
2025-04-10 12:01:39,749 - INFO - Epoch: 164, Train Loss: 0.92, Val Loss: 0.91
2025-04-10 12:02:12,021 - INFO - Epoch: 165, Train Loss: 0.91, Val Loss: 0.92
2025-04-10 12:02:21,185 - INFO - Epoch: 166, Train Loss: 0.91, Val Loss: 0.91
2025-04-10 12:02:52,827 - INFO - Epoch: 167, Train Loss: 0.91, Val Loss: 0.90
2025-04-10 12:03:21,697 - INFO - Epoch: 168, Train Loss: 0.91, Val Loss: 0.91
2025-04-10 12:03:29,985 - INFO - Epoch: 169, Train Loss: 0.91, Val Loss: 0.90
2025-04-10 12:03:58,424 - INFO - Epoch: 170, Train Loss: 0.90, Val Loss: 0.90
2025-04-10 12:04:31,327 - INFO - Epoch: 171, Train Loss: 0.90, Val Loss: 0.90
2025-04-10 12:04:40,610 - INFO - Epoch: 172, Train Loss: 0.90, Val Loss: 0.90
2025-04-10 12:04:48,075 - INFO - Epoch: 173, Train Loss: 0.90, Val Loss: 0.90
2025-04-10 12:04:55,480 - INFO - Epoch: 174, Train Loss: 0.89, Val Loss: 0.89
2025-04-10 12:05:24,960 - INFO - Epoch: 175, Train Loss: 0.89, Val Loss: 0.90
2025-04-10 12:05:37,322 - INFO - Epoch: 176, Train Loss: 0.89, Val Loss: 0.89
2025-04-10 12:06:08,540 - INFO - Epoch: 177, Train Loss: 0.89, Val Loss: 0.89
2025-04-10 12:06:18,263 - INFO - Epoch: 178, Train Loss: 0.89, Val Loss: 0.89
2025-04-10 12:06:29,649 - INFO - Epoch: 179, Train Loss: 0.89, Val Loss: 0.89
2025-04-10 12:07:01,222 - INFO - Epoch: 180, Train Loss: 0.89, Val Loss: 0.88
2025-04-10 12:07:30,249 - INFO - Epoch: 181, Train Loss: 0.89, Val Loss: 0.89
2025-04-10 12:07:37,572 - INFO - Epoch: 182, Train Loss: 0.89, Val Loss: 0.89
2025-04-10 12:07:45,677 - INFO - Epoch: 183, Train Loss: 0.89, Val Loss: 0.89
